SEASON_ID,MIN,FGM,FG_PCT,FG3M,FG3_PCT,FTM,FT_PCT,OREB,DREB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,YEAR_DAY,WEEK_DAY,REST_DAYS,OPPONENT_ID,W,W%_TOTAL,W%_OPPONENT,W%_RECENT,PPG_VS_OPPONENT
2019,38,10,0.526,7,0.583,5,0.833,3,1,6,0,2,5,3,32,6,38,5,2,37,1,0.66,0.91,0.8,20.64
2019,35,10,0.526,4,0.571,2,0.5,3,8,1,0,1,4,3,26,0,40,7,2,60,1,0.66,1.0,0.8,19.4
2019,35,5,0.333,0,0.0,5,0.556,1,8,4,4,1,1,3,15,-10,42,2,2,45,0,0.65,0.2,0.8,12.4
2019,48,14,0.609,5,0.5,6,0.6,0,9,1,1,1,4,4,39,4,44,4,2,46,1,0.66,0.4,0.9,22.6
2019,36,8,0.381,4,0.4,8,1.0,2,9,3,1,1,2,1,28,0,52,5,8,50,1,0.66,1.0,0.9,14.2
2019,37,12,0.6,4,0.571,13,0.867,1,4,2,1,2,2,3,41,6,54,7,2,47,0,0.65,0.5,0.8,17.5
2019,34,14,0.636,8,0.667,0,0.0,0,4,1,0,2,2,1,36,22,56,2,2,57,1,0.66,0.6,0.8,21.4
2019,38,13,0.65,3,0.6,4,0.8,0,11,3,0,0,2,0,33,8,57,3,1,62,1,0.66,0.4,0.8,17.4
2019,45,9,0.333,4,0.333,10,0.714,2,11,5,2,2,5,2,32,-5,60,6,3,45,0,0.65,0.17,0.7,15.67
2019,40,11,0.458,5,0.5,5,0.714,0,9,6,2,1,4,1,32,7,64,3,4,39,1,0.66,0.82,0.7,19.18
2019,33,7,0.368,2,0.4,2,0.5,0,7,3,2,0,3,2,18,12,66,5,2,62,0,0.65,0.33,0.6,17.5
2019,38,8,0.364,3,0.429,0,0.0,0,5,3,2,1,3,4,19,-16,68,7,2,60,0,0.65,0.83,0.5,19.33
2019,36,11,0.5,3,0.333,5,0.833,1,5,2,4,0,0,1,30,5,70,2,2,54,1,0.65,0.6,0.6,17.4
2019,32,2,0.111,0,0.0,1,0.5,4,3,3,2,1,2,3,5,-13,213,5,143,49,0,0.65,0.4,0.5,15.3
2019,40,11,0.5,5,0.625,7,0.778,0,4,8,2,1,2,1,34,6,215,7,2,57,1,0.65,0.67,0.5,23.5
2019,33,6,0.545,2,0.4,9,1.0,1,6,1,1,1,4,5,23,1,217,2,2,48,0,0.65,0.56,0.5,18.0
2019,18,7,0.636,5,0.625,0,0.0,0,2,2,1,0,3,3,19,8,218,3,1,51,1,0.65,0.7,0.5,16.8
2019,28,7,0.5,2,0.286,2,0.667,0,7,4,2,0,3,0,18,34,220,5,2,61,1,0.65,0.58,0.5,14.92
2019,42,10,0.417,4,0.333,5,0.833,1,8,6,1,1,4,2,29,14,222,7,2,53,1,0.65,0.56,0.6,14.0
2019,29,10,0.769,4,0.8,5,1.0,1,5,2,1,0,5,1,29,10,224,2,2,63,1,0.65,1.0,0.6,14.17
2020,33,12,0.429,6,0.462,0,0.0,0,7,2,2,1,2,2,30,-6,358,3,134,49,1,0.65,0.45,0.7,16.64
2020,36,9,0.409,2,0.333,0,0.0,1,7,2,1,1,3,1,20,-21,360,5,2,51,0,0.65,0.64,0.7,17.09
2020,36,9,0.429,3,0.333,4,1.0,0,11,5,0,1,5,1,25,-6,362,7,2,54,0,0.65,0.55,0.6,18.09
2020,40,9,0.529,1,0.333,8,0.8,0,11,4,3,0,4,1,27,19,364,2,2,54,1,0.65,0.58,0.7,18.83
2020,23,6,0.5,3,0.6,1,1.0,0,4,3,1,0,0,0,16,29,365,3,1,63,1,0.65,1.0,0.7,14.43
2020,37,11,0.458,3,0.273,3,0.6,0,6,2,1,1,3,1,28,4,1,5,2,65,0,0.65,0.67,0.7,16.44
2020,37,10,0.455,4,0.5,0,0.0,2,6,12,0,2,0,1,24,2,3,7,2,65,1,0.65,0.7,0.7,17.2
2020,32,11,0.579,5,0.625,13,1.0,0,6,2,0,2,1,5,40,24,4,1,1,61,1,0.65,0.62,0.7,16.85
2020,38,10,0.476,5,0.625,2,1.0,0,5,4,1,0,2,4,27,7,6,3,2,48,1,0.65,0.6,0.7,18.9
2020,35,14,0.519,3,0.333,1,1.0,1,4,2,1,0,4,2,32,-6,8,5,2,64,1,0.66,0.56,0.7,17.33
2020,31,10,0.476,3,0.5,1,0.5,0,4,5,0,1,2,2,24,15,25,1,17,41,1,0.66,0.78,0.7,16.44
2020,34,11,0.44,0,0.0,3,0.75,3,4,2,4,0,3,1,25,11,27,3,2,59,0,0.65,0.33,0.7,16.17
2020,40,12,0.667,2,0.667,4,0.667,0,9,3,2,0,4,1,30,0,30,6,3,47,0,0.65,0.43,0.7,19.29
2020,38,9,0.474,4,0.4,5,0.833,0,9,3,0,0,4,2,27,13,33,2,3,44,1,0.65,0.71,0.7,17.71
2020,39,11,0.423,2,0.2,3,1.0,1,8,10,2,0,4,2,27,6,34,3,1,58,0,0.65,0.71,0.6,17.71
2020,40,12,0.444,5,0.5,5,0.833,1,6,2,4,0,2,2,34,8,36,5,2,46,1,0.65,0.5,0.7,24.5
2020,35,8,0.364,3,0.429,4,1.0,0,4,7,1,0,0,0,23,-12,38,7,2,56,0,0.65,0.57,0.6,19.29
2020,38,7,0.35,1,0.25,8,1.0,1,3,4,0,0,0,1,23,-21,40,2,2,62,0,0.65,0.29,0.5,18.29
2020,36,5,0.385,1,0.333,6,1.0,0,6,9,2,0,2,3,17,23,42,4,2,61,1,0.65,0.64,0.5,16.86
2020,41,9,0.409,3,0.429,12,0.923,0,11,7,0,0,2,3,33,9,43,5,1,65,0,0.64,0.64,0.4,18.64
2020,23,3,0.214,0,0.0,0,0.0,2,6,4,1,0,2,4,6,-20,45,7,2,64,0,0.64,0.5,0.3,16.2
2020,33,6,0.333,1,0.125,8,1.0,1,5,8,1,0,4,3,21,8,47,2,2,43,1,0.64,0.57,0.4,17.29
2020,35,11,0.524,3,0.333,10,0.909,0,6,6,2,0,3,1,35,-5,48,3,1,37,0,0.64,0.83,0.4,21.83
2020,37,10,0.476,3,0.375,2,1.0,1,7,6,1,3,6,2,25,-1,50,5,2,37,1,0.64,0.85,0.4,22.08
2020,41,10,0.417,3,0.429,9,0.692,1,8,2,2,0,1,4,32,3,52,7,2,40,0,0.64,0.5,0.4,24.5
2020,36,10,0.435,3,0.3,5,0.833,0,6,4,1,2,4,2,28,-6,54,2,2,42,0,0.64,0.71,0.3,18.29
2020,32,4,0.2,1,0.125,4,1.0,1,0,1,2,0,1,1,13,-15,55,3,1,37,0,0.63,0.79,0.3,21.43
2020,38,4,0.222,1,0.25,0,0.0,1,8,4,0,1,1,0,9,-7,57,5,2,54,1,0.64,0.62,0.4,18.08
2020,39,12,0.545,3,0.3,4,1.0,0,8,3,3,0,4,4,31,13,59,7,2,64,1,0.64,0.55,0.4,17.55
2020,40,5,0.313,1,0.2,3,1.0,0,5,5,2,0,3,1,14,-3,61,2,2,46,1,0.64,0.57,0.5,23.0
2020,37,9,0.6,3,0.5,6,0.6,1,11,5,2,0,3,3,27,20,63,4,2,61,1,0.64,0.67,0.6,17.53
2020,36,13,0.591,3,0.429,2,1.0,0,5,3,1,0,2,1,31,1,70,4,7,51,0,0.64,0.58,0.5,18.25
2020,28,9,0.529,3,0.6,2,1.0,1,5,6,1,0,2,3,23,17,73,7,3,45,1,0.64,0.29,0.6,16.71
2020,37,12,0.5,4,0.571,1,0.5,3,3,3,3,0,3,3,29,13,75,2,2,62,0,0.64,0.25,0.5,19.62
2020,37,11,0.458,3,0.231,4,0.8,0,5,3,2,1,1,3,29,-9,76,3,1,39,0,0.63,0.75,0.5,20.0
2020,36,6,0.375,2,0.4,1,0.5,3,4,3,0,0,4,2,15,-11,78,5,2,58,0,0.63,0.62,0.5,17.38
2020,29,7,0.538,5,0.625,4,1.0,1,3,4,0,0,2,0,23,7,80,7,2,53,1,0.63,0.6,0.6,14.9
2020,38,7,0.368,1,0.167,3,1.0,1,7,5,1,2,2,1,18,5,83,3,3,49,0,0.63,0.42,0.5,16.75
2020,33,13,0.722,4,0.571,4,1.0,0,6,7,1,1,2,3,34,9,85,5,2,49,1,0.63,0.46,0.5,18.08
2020,38,11,0.407,4,0.333,1,1.0,0,5,3,1,0,1,1,27,8,86,6,1,60,1,0.63,0.86,0.5,20.43
2020,40,12,0.48,5,0.556,5,0.833,3,6,5,2,0,1,2,34,-1,88,1,2,40,0,0.63,0.43,0.4,25.86
2020,38,10,0.417,1,0.125,4,1.0,2,7,3,3,0,3,2,25,-19,90,3,2,42,0,0.63,0.62,0.4,19.12
2020,32,9,0.529,5,0.455,3,1.0,0,9,0,0,1,4,1,26,19,92,5,2,45,1,0.63,0.38,0.4,17.88
2020,28,8,0.533,3,0.333,3,0.75,0,8,4,0,0,0,2,22,16,94,7,2,66,1,0.63,0.82,0.5,19.82
2020,35,7,0.412,3,0.3,3,1.0,0,4,4,1,0,3,1,20,-12,96,2,2,55,0,0.63,0.54,0.5,17.85
2020,42,10,0.476,3,0.333,2,1.0,0,10,5,1,0,8,0,25,6,97,3,1,52,1,0.63,0.83,0.6,19.0
2020,41,16,0.64,6,0.6,15,0.938,1,9,4,0,1,5,3,53,5,99,5,2,50,1,0.63,1.0,0.6,20.67
2020,33,9,0.391,2,0.286,8,1.0,1,9,2,1,0,2,2,28,3,101,7,2,43,1,0.63,0.62,0.7,18.62
2020,38,10,0.588,4,0.571,8,0.8,1,8,5,1,1,3,2,32,-1,103,2,2,57,1,0.64,0.71,0.7,24.71
2020,28,6,0.429,2,0.4,0,0.0,0,5,5,0,0,0,0,14,14,105,4,2,47,1,0.64,0.5,0.7,18.62
2020,40,16,0.64,5,0.556,7,0.875,0,10,3,2,0,2,2,44,12,107,6,2,44,1,0.64,0.75,0.8,21.0
2020,37,3,0.176,1,0.25,7,0.875,0,13,10,0,0,4,1,14,-3,109,1,2,41,0,0.64,0.7,0.8,16.2
2020,34,3,0.176,1,0.125,8,1.0,0,11,6,1,0,5,0,15,13,112,4,3,56,1,0.64,0.62,0.8,18.75
2020,39,14,0.519,6,0.5,4,0.571,2,8,4,0,0,5,3,38,1,113,5,1,51,0,0.63,0.54,0.7,19.77
2020,32,6,0.375,1,0.2,6,0.857,4,7,2,1,0,5,3,19,-28,115,7,2,66,0,0.63,0.75,0.7,19.75
2020,41,12,0.522,4,0.4,7,0.875,1,7,8,1,0,3,3,35,7,118,3,3,66,1,0.63,0.77,0.7,20.92
2020,45,20,0.541,5,0.714,15,0.882,2,6,5,0,1,0,2,60,6,120,5,2,59,1,0.63,0.43,0.7,22.43
2020,37,11,0.579,4,0.8,7,1.0,0,2,5,0,1,6,2,33,-15,122,7,2,57,0,0.63,0.62,0.6,25.75
2020,31,10,0.455,4,0.333,3,1.0,1,6,3,2,2,0,2,27,28,125,3,3,53,1,0.63,0.64,0.6,16.0
2020,38,3,0.2,0,0.0,3,0.75,2,4,3,2,0,3,0,9,-22,127,5,2,41,0,0.63,0.64,0.5,15.55
2020,38,11,0.688,2,0.333,5,0.833,0,5,6,1,2,3,3,29,-14,129,7,2,48,0,0.63,0.55,0.4,19.82
2020,39,12,0.571,5,0.625,4,0.667,0,8,6,1,1,4,5,33,4,131,2,2,48,0,0.63,0.5,0.4,20.92
2020,35,11,0.423,1,0.167,6,0.75,1,7,1,2,2,2,3,29,-5,132,3,1,39,0,0.62,0.69,0.3,20.69
2020,27,8,0.381,4,0.364,6,1.0,2,9,2,1,0,2,1,26,22,135,6,3,50,1,0.63,1.0,0.4,21.43
2021,45,7,0.233,2,0.133,4,0.8,4,7,4,1,1,3,2,20,-3,293,3,158,52,0,0.62,0.77,0.4,19.08
2021,30,8,0.571,2,0.5,0,0.0,0,6,4,0,2,5,3,18,-12,295,5,2,61,0,0.62,0.62,0.3,17.56
2021,37,12,0.5,4,0.364,3,0.75,0,9,2,1,1,1,4,31,4,297,7,2,45,1,0.62,0.44,0.3,19.33
2021,41,14,0.5,6,0.5,7,1.0,1,6,8,0,1,2,3,41,22,298,1,1,66,1,0.62,0.79,0.4,22.36
2021,36,9,0.409,1,0.125,4,0.5,1,6,2,0,0,2,2,23,-8,300,3,2,64,0,0.62,0.5,0.3,18.0
2021,46,10,0.313,0,0.0,7,1.0,2,13,3,2,1,4,5,27,2,303,6,3,64,0,0.62,0.46,0.3,18.69
2021,36,8,0.364,1,0.25,3,0.75,1,3,3,2,0,1,3,20,-24,305,1,2,41,0,0.62,0.58,0.3,15.92
2021,34,4,0.25,1,0.167,5,0.625,0,6,3,1,2,2,1,14,12,307,3,2,53,1,0.62,0.67,0.4,15.83
2021,29,3,0.231,2,0.4,2,0.667,0,8,2,1,0,1,4,10,9,308,4,1,48,1,0.62,0.54,0.5,20.08
2021,38,12,0.632,6,0.75,2,1.0,1,10,2,2,1,4,4,32,5,310,6,2,42,0,0.62,0.56,0.4,20.56
2021,37,8,0.333,3,0.429,3,0.75,1,10,7,1,0,2,3,22,18,314,3,4,61,1,0.62,0.65,0.5,17.82
2021,42,10,0.4,5,0.385,2,0.5,2,9,1,0,2,3,1,27,11,316,5,2,49,1,0.62,0.5,0.6,18.71
2021,35,8,0.364,1,0.125,4,0.8,0,4,2,0,0,6,1,21,12,317,6,1,39,0,0.62,0.64,0.5,20.71
2021,36,7,0.35,2,0.25,7,1.0,1,7,5,1,2,2,2,23,4,319,1,2,39,1,0.62,0.67,0.5,20.87
2021,38,12,0.545,5,0.417,5,0.833,3,6,5,1,1,4,2,34,-7,321,3,2,37,0,0.62,0.73,0.5,22.27
2021,34,13,0.5,4,0.444,7,1.0,1,10,2,3,1,1,3,37,10,323,5,2,47,1,0.62,0.56,0.6,20.67
2021,34,11,0.5,6,0.5,5,0.714,0,8,5,0,1,1,2,33,22,324,6,1,60,1,0.62,0.88,0.7,22.0
2021,34,10,0.455,1,0.111,9,1.0,0,6,3,1,0,1,3,30,23,326,1,2,45,1,0.62,0.5,0.7,20.4
2021,30,4,0.25,1,0.111,6,0.75,4,4,3,1,1,5,2,15,-33,328,3,2,51,0,0.62,0.5,0.6,19.43
2021,40,9,0.391,2,0.286,4,0.8,3,9,2,1,0,2,3,24,-13,330,5,2,59,0,0.62,0.38,0.6,22.62
2021,38,2,0.125,1,0.2,3,0.75,0,7,10,1,0,4,2,8,13,332,7,2,61,1,0.62,0.67,0.6,17.28
2021,37,9,0.45,3,0.375,5,1.0,0,16,2,1,0,2,2,26,5,335,3,3,55,1,0.62,0.57,0.6,18.43
2021,38,12,0.48,2,0.182,11,1.0,1,5,5,0,1,0,1,37,-5,337,5,2,62,0,0.62,0.22,0.6,21.56
2021,31,9,0.529,4,0.667,9,0.9,0,10,4,0,0,2,1,31,17,338,6,1,57,1,0.62,0.67,0.6,26.33
2021,34,13,0.591,5,0.714,3,0.6,2,6,3,1,1,5,2,34,-8,341,2,3,47,0,0.62,0.5,0.6,22.0
2021,36,9,0.45,2,0.286,9,0.9,1,9,2,2,1,6,4,29,-4,342,3,1,46,0,0.62,0.5,0.5,23.75
2021,34,10,0.4,1,0.143,3,0.5,2,5,3,0,1,4,2,24,-9,344,5,2,56,0,0.61,0.56,0.4,19.33
2021,38,16,0.64,7,0.538,3,0.6,1,4,4,3,0,3,1,42,21,347,1,3,49,1,0.62,0.53,0.4,20.27
2021,42,9,0.474,3,0.3,6,1.0,0,8,6,1,0,1,1,27,3,351,5,4,44,0,0.61,0.67,0.4,21.67
2021,36,9,0.375,3,0.231,4,1.0,2,7,2,0,0,3,4,25,-4,352,6,1,52,1,0.61,0.79,0.5,19.5
2021,39,5,0.357,0,0.0,7,0.778,1,8,6,2,2,6,3,17,-5,354,1,2,55,0,0.61,0.53,0.4,18.33
2021,36,6,0.316,2,0.25,4,1.0,1,8,5,2,1,2,5,18,19,356,3,2,39,1,0.61,0.69,0.4,20.69
2021,40,7,0.35,4,0.4,7,0.875,1,8,4,2,2,4,3,25,-7,359,6,3,49,0,0.61,0.5,0.4,20.56
2021,38,6,0.3,1,0.167,6,1.0,3,5,3,0,2,0,1,19,-9,5,3,11,59,0,0.61,0.33,0.3,22.22
2021,40,12,0.571,6,0.545,6,1.0,1,5,9,2,1,2,3,36,8,6,4,1,52,0,0.61,0.73,0.3,20.6
2021,29,6,0.429,3,0.375,4,1.0,0,3,1,1,0,2,0,19,10,8,6,2,52,1,0.61,0.75,0.4,20.5
2021,42,7,0.333,0,0.0,10,0.909,1,11,1,0,0,8,4,24,12,10,1,2,54,1,0.61,0.64,0.5,18.5
2021,37,11,0.579,4,0.444,7,0.875,0,7,4,2,2,4,1,33,19,12,3,2,54,1,0.61,0.67,0.5,19.47
2021,32,7,0.412,2,0.286,4,1.0,1,10,5,0,0,7,3,20,-4,14,5,2,55,0,0.61,0.5,0.5,18.44
2021,40,8,0.333,1,0.2,6,1.0,4,8,4,0,2,4,2,23,11,15,6,1,41,1,0.61,0.62,0.5,16.46
2021,38,9,0.5,0,0.0,9,0.818,1,7,3,1,0,2,1,27,12,17,1,2,40,1,0.61,0.5,0.6,26.0
2021,35,5,0.263,0,0.0,2,0.667,1,5,3,1,0,3,5,12,-7,19,3,2,66,0,0.61,0.73,0.5,21.67
2021,41,8,0.421,0,0.0,11,0.786,1,9,7,0,0,4,4,27,2,21,5,2,57,0,0.61,0.6,0.5,26.4
2021,33,18,0.643,9,0.643,6,1.0,2,8,7,0,0,1,1,51,30,23,7,2,64,1,0.61,0.5,0.6,21.0
2021,31,14,0.609,7,0.5,1,0.5,2,2,6,0,1,2,2,36,36,25,2,2,58,1,0.61,0.67,0.7,19.44
2021,36,5,0.294,2,0.25,8,1.0,1,5,4,1,2,5,3,20,-10,28,5,3,37,0,0.61,0.69,0.6,22.12
2021,37,17,0.654,4,0.308,0,0.0,0,8,7,3,0,2,3,38,21,29,6,1,40,1,0.61,0.56,0.6,27.33
2021,31,7,0.467,3,0.429,3,0.6,1,11,5,0,0,2,1,20,30,31,1,2,48,1,0.61,0.57,0.6,20.07
2021,33,6,0.375,1,0.143,6,1.0,0,6,9,2,0,3,4,19,9,33,3,2,66,1,0.61,0.75,0.7,21.5
2021,28,9,0.429,4,0.444,2,0.667,1,8,1,1,0,2,0,24,14,35,5,2,65,1,0.61,0.67,0.7,19.08
2021,35,6,0.333,2,0.25,1,0.5,4,5,7,1,0,4,1,15,32,37,7,2,53,1,0.61,0.69,0.7,15.77
2021,27,7,0.636,2,0.333,3,0.75,0,5,4,1,0,0,0,19,32,39,2,2,51,1,0.62,0.53,0.8,19.4
2021,37,8,0.421,1,0.125,7,0.875,2,4,5,3,0,2,1,24,10,42,5,3,43,1,0.62,0.67,0.9,19.22
2021,40,13,0.481,4,0.4,8,0.889,2,8,3,1,2,2,3,38,11,44,7,2,37,1,0.62,0.71,0.9,23.06
2021,30,9,0.529,4,0.5,6,1.0,2,10,6,0,2,0,3,28,34,46,2,2,55,1,0.62,0.53,0.9,19.0
2021,39,7,0.467,2,0.333,6,1.0,0,4,5,1,0,7,0,22,-1,47,3,1,65,0,0.62,0.62,0.9,19.31
2021,35,10,0.5,4,0.444,6,0.857,1,6,4,1,0,4,1,30,22,55,4,8,51,1,0.62,0.56,0.9,20.06
2021,39,8,0.381,4,0.444,6,0.75,0,11,6,1,1,1,3,26,6,57,6,2,65,1,0.62,0.64,0.9,19.79
2021,34,7,0.318,2,0.167,8,1.0,2,3,3,1,0,2,4,24,-24,58,7,1,54,0,0.62,0.62,0.8,19.75
2021,39,12,0.48,3,0.3,6,0.857,1,7,7,0,0,2,2,33,4,60,2,2,37,1,0.62,0.72,0.8,23.61
2021,39,14,0.56,2,0.286,7,0.875,1,5,5,0,1,6,2,37,17,62,4,2,63,1,0.62,1.0,0.8,17.25
2021,41,16,0.533,8,0.533,14,0.824,2,3,3,0,0,2,4,54,12,65,7,3,51,1,0.62,0.59,0.8,22.06
2021,38,16,0.667,6,0.667,6,1.0,0,5,3,3,1,2,3,44,18,68,3,3,66,1,0.62,0.76,0.8,22.82
2021,38,13,0.481,2,0.222,3,1.0,2,6,6,1,0,1,3,31,14,70,5,2,65,1,0.62,0.67,0.8,20.53
2021,41,7,0.304,3,0.3,4,0.8,4,7,4,0,0,2,0,21,3,72,7,2,42,0,0.62,0.5,0.7,20.6
2021,37,6,0.375,3,0.375,11,0.917,0,12,4,1,0,4,4,26,17,75,3,3,44,1,0.62,0.7,0.8,22.1
